isc_event_id,time_utc,latitude,longitude,depth_km,author,catalog,contributor,contributor_id,mag_type,magnitude,mag_author,place,event_type,id,source,status,net,nst,dmin,rms,gap,updated_utc,url,type
3445223,2001-03-01 12:26:45.070000+00:00,23.355,70.236,25.2,BHUJ2,BHUJ2,BHUJ2,4357155,ML,2.1,BHUJ2,Southern India,earthquake,isc_3445223,isc,,,,,,,,,
3445225,2001-03-01 12:35:21.370000+00:00,23.479,70.161,24.7,BHUJ2,BHUJ2,BHUJ2,4357156,ML,2.0,BHUJ2,Southern India,earthquake,isc_3445225,isc,,,,,,,,,
3445251,2001-03-01 13:59:36.580000+00:00,23.41,70.395,26.7,BHUJ2,BHUJ2,BHUJ2,4357170,ML,2.5,BHUJ2,Southern India,earthquake,isc_3445251,isc,,,,,,,,,
3445261,2001-03-01 14:23:49.440000+00:00,23.37,70.298,33.5,BHUJ2,BHUJ2,BHUJ2,4357174,ML,2.7,NDI,Southern India,earthquake,isc_3445261,isc,,,,,,,,,
3445269,2001-03-01 14:45:45.300000+00:00,23.569,70.421,25.9,BHUJ2,BHUJ2,BHUJ2,4357178,ML,2.2,BHUJ2,Southern India,earthquake,isc_3445269,isc,,,,,,,,,
3445293,2001-03-01 15:45:23.450000+00:00,23.48,70.273,20.3,BHUJ2,BHUJ2,BHUJ2,4357190,ML,2.3,BHUJ2,Southern India,earthquake,isc_3445293,isc,,,,,,,,,
1833181,2001-03-01 15:51:19.601000+00:00,23.2939,70.6573,13.0,ISC,ISC,ISC,4581113,mb,4.03,ISC,Southern India,earthquake,isc_1833181,isc,,,,,,,,,
3445300,2001-03-01 16:00:09.310000+00:00,23.46,70.142,30.2,BHUJ2,BHUJ2,BHUJ2,4357194,ML,2.0,BHUJ2,Southern India,earthquake,isc_3445300,isc,,,,,,,,,
3445324,2001-03-01 16:51:34.430000+00:00,23.345,70.28,40.4,BHUJ2,BHUJ2,BHUJ2,4357206,ML,2.4,BHUJ2,Southern India,earthquake,isc_3445324,isc,,,,,,,,,
3445350,2001-03-01 17:26:01.200000+00:00,23.59,70.483,30.2,BHUJ2,BHUJ2,BHUJ2,4357219,ML,2.3,BHUJ2,Southern India,earthquake,isc_3445350,isc,,,,,,,,,
3445352,2001-03-01 17:27:10.860000+00:00,23.365,70.352,32.2,BHUJ2,BHUJ2,BHUJ2,4357220,ML,2.2,BHUJ2,Southern India,earthquake,isc_3445352,isc,,,,,,,,,
3445354,2001-03-01 17:29:28.890000+00:00,23.403,70.213,27.5,BHUJ2,BHUJ2,BHUJ2,4357221,ML,2.3,BHUJ2,Southern India,earthquake,isc_3445354,isc,,,,,,,,,
3445368,2001-03-01 17:59:21.380000+00:00,23.53,70.435,9.7,BHUJ2,BHUJ2,BHUJ2,4357228,ML,3.1,NDI,Southern India,earthquake,isc_3445368,isc,,,,,,,,,
3445382,2001-03-01 18:38:19.930000+00:00,23.292,70.112,30.1,BHUJ2,BHUJ2,BHUJ2,4357235,ML,2.4,BHUJ2,Southern India,earthquake,isc_3445382,isc,,,,,,,,,
3445384,2001-03-01 18:41:08.190000+00:00,23.426,70.392,30.2,BHUJ2,BHUJ2,BHUJ2,4357236,ML,2.1,BHUJ2,Southern India,earthquake,isc_3445384,isc,,,,,,,,,
3445410,2001-03-01 19:33:07.030000+00:00,23.402,70.372,26.9,BHUJ2,BHUJ2,BHUJ2,4357249,ML,2.0,BHUJ2,Southern India,earthquake,isc_3445410,isc,,,,,,,,,
3445430,2001-03-01 20:17:57.040000+00:00,23.541,70.164,18.8,BHUJ2,BHUJ2,BHUJ2,4357260,ML,2.1,BHUJ2,Southern India,earthquake,isc_3445430,isc,,,,,,,,,
3445446,2001-03-01 20:46:19.410000+00:00,23.495,70.158,22.6,BHUJ2,BHUJ2,BHUJ2,4357267,ML,2.0,BHUJ2,Southern India,earthquake,isc_3445446,isc,,,,,,,,,
3445498,2001-03-01 22:31:56.450000+00:00,23.352,70.311,37.9,BHUJ2,BHUJ2,BHUJ2,4357293,ML,2.3,BHUJ2,Southern India,earthquake,isc_3445498,isc,,,,,,,,,
3445510,2001-03-01 22:47:20.600000+00:00,23.367,70.311,17.9,BHUJ2,BHUJ2,BHUJ2,4357300,ML,2.2,BHUJ2,Southern India,earthquake,isc_3445510,isc,,,,,,,,,
3445520,2001-03-01 23:06:54.400000+00:00,23.509,70.389,20.7,BHUJ2,BHUJ2,BHUJ2,4357304,ML,2.3,BHUJ2,Southern India,earthquake,isc_3445520,isc,,,,,,,,,
3445524,2001-03-01 23:13:12.810000+00:00,23.324,70.39,28.3,BHUJ2,BHUJ2,BHUJ2,4357306,ML,2.7,NDI,Southern India,earthquake,isc_3445524,isc,,,,,,,,,
3445534,2001-03-01 23:46:49.990000+00:00,23.515,70.336,9.6,BHUJ2,BHUJ2,BHUJ2,4357311,ML,3.2,NDI,Southern India,earthquake,isc_3445534,isc,,,,,,,,,
3445540,2001-03-01 23:55:54.800000+00:00,23.362,70.305,38.8,BHUJ2,BHUJ2,BHUJ2,4357314,ML,2.9,NDI,Southern India,earthquake,isc_3445540,isc,,,,,,,,,
3445574,2001-03-02 00:55:06.800000+00:00,23.405,70.17,30.2,BHUJ2,BHUJ2,BHUJ2,4357332,ML,2.0,BHUJ2,Southern India,earthquake,isc_3445574,isc,,,,,,,,,
3445578,2001-03-02 00:57:42.340000+00:00,23.476,70.169,30.3,BHUJ2,BHUJ2,BHUJ2,4357333,ML,2.6,BHUJ2,Southern India,earthquake,isc_3445578,isc,,,,,,,,,
3445590,2001-03-02 01:23:04.610000+00:00,23.38,70.319,32.0,BHUJ2,BHUJ2,BHUJ2,4357339,ML,3.0,NDI,Southern India,earthquake,isc_3445590,isc,,,,,,,,,
3445592,2001-03-02 01:32:45.400000+00:00,23.534,70.13,28.8,BHUJ2,BHUJ2,BHUJ2,4357340,ML,2.0,BHUJ2,Southern India,earthquake,isc_3445592,isc,,,,,,,,,
3445602,2001-03-02 01:50:31+00:00,23.366,70.356,31.3,BHUJ2,BHUJ2,BHUJ2,4357345,ML,3.1,NDI,Southern India,earthquake,isc_3445602,isc,,,,,,,,,
3445644,2001-03-02 03:16:02+00:00,23.4,70.435,29.9,BHUJ2,BHUJ2,BHUJ2,4357366,ML,2.2,BHUJ2,Southern India,earthquake,isc_3445644,isc,,,,,,,,,
3445664,2001-03-02 04:17:29.670000+00:00,23.491,70.08,32.6,BHUJ2,BHUJ2,BHUJ2,4357376,ML,2.0,BHUJ2,Southern India,earthquake,isc_3445664,isc,,,,,,,,,
3445678,2001-03-02 04:45:25.370000+00:00,23.515,70.205,15.1,BHUJ2,BHUJ2,BHUJ2,4357382,ML,2.4,BHUJ2,Southern India,earthquake,isc_3445678,isc,,,,,,,,,
3445680,2001-03-02 04:49:26.590000+00:00,23.484,70.29,19.3,BHUJ2,BHUJ2,BHUJ2,4357384,ML,2.6,BHUJ2,Southern India,earthquake,isc_3445680,isc,,,,,,,,,
3445684,2001-03-02 04:56:40.170000+00:00,23.449,70.41,29.0,BHUJ2,BHUJ2,BHUJ2,4357386,ML,2.2,BHUJ2,Southern India,earthquake,isc_3445684,isc,,,,,,,,,
3445686,2001-03-02 05:01:02.280000+00:00,23.419,70.327,31.2,BHUJ2,BHUJ2,BHUJ2,4357387,ML,2.0,BHUJ2,Southern India,earthquake,isc_3445686,isc,,,,,,,,,
3445708,2001-03-02 06:00:22.250000+00:00,23.455,70.401,16.9,BHUJ2,BHUJ2,BHUJ2,4357398,ML,2.4,BHUJ2,Southern India,earthquake,isc_3445708,isc,,,,,,,,,
3445710,2001-03-02 06:09:26.820000+00:00,23.335,70.376,25.5,BHUJ2,BHUJ2,BHUJ2,4357399,ML,2.0,BHUJ2,Southern India,earthquake,isc_3445710,isc,,,,,,,,,
3445712,2001-03-02 06:12:33.710000+00:00,23.4,70.361,28.6,BHUJ2,BHUJ2,BHUJ2,4357400,ML,2.0,BHUJ2,Southern India,earthquake,isc_3445712,isc,,,,,,,,,
3445714,2001-03-02 06:16:44.600000+00:00,23.437,70.395,30.9,BHUJ2,BHUJ2,BHUJ2,4357401,ML,2.4,BHUJ2,Southern India,earthquake,isc_3445714,isc,,,,,,,,,
3445722,2001-03-02 06:33:25.580000+00:00,23.387,70.171,32.6,BHUJ2,BHUJ2,BHUJ2,4357405,ML,2.2,BHUJ2,Southern India,earthquake,isc_3445722,isc,,,,,,,,,
3445758,2001-03-02 07:32:02.120000+00:00,23.404,70.354,33.5,BHUJ2,BHUJ2,BHUJ2,4357423,ML,3.6,NDI,Southern India,earthquake,isc_3445758,isc,,,,,,,,,
3445764,2001-03-02 07:44:19.240000+00:00,23.37,70.365,33.3,BHUJ2,BHUJ2,BHUJ2,4357426,ML,2.2,BHUJ2,Southern India,earthquake,isc_3445764,isc,,,,,,,,,
3445776,2001-03-02 08:08:42.950000+00:00,23.368,70.18,33.2,BHUJ2,BHUJ2,BHUJ2,4357432,ML,2.3,BHUJ2,Southern India,earthquake,isc_3445776,isc,,,,,,,,,
3445804,2001-03-02 08:54:33.800000+00:00,23.389,70.361,29.3,BHUJ2,BHUJ2,BHUJ2,4357446,ML,2.0,BHUJ2,Southern India,earthquake,isc_3445804,isc,,,,,,,,,
3445814,2001-03-02 09:02:35.820000+00:00,23.472,70.388,28.3,BHUJ2,BHUJ2,BHUJ2,4357451,ML,2.2,BHUJ2,Southern India,earthquake,isc_3445814,isc,,,,,,,,,
3445832,2001-03-02 09:36:30.900000+00:00,23.405,70.203,30.2,BHUJ2,BHUJ2,BHUJ2,4357460,ML,2.6,BHUJ2,Southern India,earthquake,isc_3445832,isc,,,,,,,,,
3445846,2001-03-02 10:21:19.360000+00:00,23.432,70.404,28.7,BHUJ2,BHUJ2,BHUJ2,4357468,ML,2.0,BHUJ2,Southern India,earthquake,isc_3445846,isc,,,,,,,,,
3445854,2001-03-02 10:35:19.480000+00:00,23.388,70.355,34.7,BHUJ2,BHUJ2,BHUJ2,4357471,ML,2.0,BHUJ2,Southern India,earthquake,isc_3445854,isc,,,,,,,,,
3445858,2001-03-02 10:42:09.290000+00:00,23.466,70.428,23.0,BHUJ2,BHUJ2,BHUJ2,4357473,ML,2.0,BHUJ2,Southern India,earthquake,isc_3445858,isc,,,,,,,,,
3445878,2001-03-02 11:37:40.890000+00:00,23.358,70.386,29.7,BHUJ2,BHUJ2,BHUJ2,4357483,ML,3.9,NDI,Southern India,earthquake,isc_3445878,isc,,,,,,,,,
3445982,2001-03-02 14:43:47.190000+00:00,23.419,70.46,26.6,BHUJ2,BHUJ2,BHUJ2,4357536,ML,2.2,BHUJ2,Southern India,earthquake,isc_3445982,isc,,,,,,,,,
3445992,2001-03-02 15:01:06.660000+00:00,23.196,70.37,37.3,BHUJ2,BHUJ2,BHUJ2,4357541,ML,2.5,BHUJ2,Southern India,earthquake,isc_3445992,isc,,,,,,,,,
3446000,2001-03-02 15:12:01.670000+00:00,23.362,70.388,30.0,BHUJ2,BHUJ2,BHUJ2,4357545,ML,2.8,BHUJ2,Southern India,earthquake,isc_3446000,isc,,,,,,,,,
3446040,2001-03-02 16:22:11.630000+00:00,23.527,70.16,30.7,BHUJ2,BHUJ2,BHUJ2,4357565,ML,2.1,BHUJ2,Southern India,earthquake,isc_3446040,isc,,,,,,,,,
3446046,2001-03-02 16:32:04.020000+00:00,23.465,70.25,22.9,BHUJ2,BHUJ2,BHUJ2,4357568,ML,2.2,BHUJ2,Southern India,earthquake,isc_3446046,isc,,,,,,,,,
3446068,2001-03-02 17:13:31.750000+00:00,23.389,70.276,32.3,BHUJ2,BHUJ2,BHUJ2,4357579,ML,2.2,BHUJ2,Southern India,earthquake,isc_3446068,isc,,,,,,,,,
3446074,2001-03-02 17:25:18.520000+00:00,23.389,70.154,28.6,BHUJ2,BHUJ2,BHUJ2,4357583,ML,2.1,BHUJ2,Southern India,earthquake,isc_3446074,isc,,,,,,,,,
3446092,2001-03-02 17:46:30.810000+00:00,23.4,70.341,29.9,BHUJ2,BHUJ2,BHUJ2,4357591,ML,2.1,BHUJ2,Southern India,earthquake,isc_3446092,isc,,,,,,,,,
3446096,2001-03-02 17:54:03.400000+00:00,23.399,70.383,25.1,BHUJ2,BHUJ2,BHUJ2,4357595,ML,3.1,NDI,Southern India,earthquake,isc_3446096,isc,,,,,,,,,
3446152,2001-03-02 19:29:37.630000+00:00,23.375,70.205,33.2,BHUJ2,BHUJ2,BHUJ2,4357621,ML,2.4,BHUJ2,Southern India,earthquake,isc_3446152,isc,,,,,,,,,
3446192,2001-03-02 20:21:45.130000+00:00,23.58,70.45,27.9,BHUJ2,BHUJ2,BHUJ2,4357640,ML,2.1,BHUJ2,Southern India,earthquake,isc_3446192,isc,,,,,,,,,
3446212,2001-03-02 20:55:04.650000+00:00,23.416,70.417,28.6,BHUJ2,BHUJ2,BHUJ2,4357651,ML,3.3,NDI,Southern India,earthquake,isc_3446212,isc,,,,,,,,,
3446216,2001-03-02 21:00:22.220000+00:00,23.476,70.376,13.0,BHUJ2,BHUJ2,BHUJ2,4357653,ML,2.0,BHUJ2,Southern India,earthquake,isc_3446216,isc,,,,,,,,,
1833200,2001-03-02 21:56:50.239000+00:00,23.3902,70.4412,15.0,ISC,ISC,ISC,4581272,mb,4.1,ISC,Southern India,earthquake,isc_1833200,isc,,,,,,,,,
3446359,2001-03-03 01:51:25.570000+00:00,23.498,70.345,18.8,BHUJ2,BHUJ2,BHUJ2,4357726,ML,2.0,BHUJ2,Southern India,earthquake,isc_3446359,isc,,,,,,,,,
3446417,2001-03-03 05:54:39.300000+00:00,23.56,70.165,26.7,BHUJ2,BHUJ2,BHUJ2,4357754,ML,2.0,BHUJ2,Southern India,earthquake,isc_3446417,isc,,,,,,,,,
3446423,2001-03-03 06:38:24+00:00,23.394,70.217,26.7,BHUJ2,BHUJ2,BHUJ2,4357757,ML,2.6,BHUJ2,Southern India,earthquake,isc_3446423,isc,,,,,,,,,
3446427,2001-03-03 06:54:27.520000+00:00,23.371,70.408,24.7,BHUJ2,BHUJ2,BHUJ2,4357759,ML,2.2,BHUJ2,Southern India,earthquake,isc_3446427,isc,,,,,,,,,
3446433,2001-03-03 07:08:14.730000+00:00,23.465,70.403,28.1,BHUJ2,BHUJ2,BHUJ2,4357762,ML,3.3,NDI,Southern India,earthquake,isc_3446433,isc,,,,,,,,,
3446471,2001-03-03 09:12:36.980000+00:00,23.342,70.227,17.4,BHUJ2,BHUJ2,BHUJ2,4357783,ML,2.0,BHUJ2,Southern India,earthquake,isc_3446471,isc,,,,,,,,,
3446487,2001-03-03 09:59:14.010000+00:00,23.506,70.153,28.2,BHUJ2,BHUJ2,BHUJ2,4357789,ML,2.0,BHUJ2,Southern India,earthquake,isc_3446487,isc,,,,,,,,,
3446513,2001-03-03 12:17:58.300000+00:00,23.358,70.193,31.5,BHUJ2,BHUJ2,BHUJ2,4357802,ML,2.8,NDI,Southern India,earthquake,isc_3446513,isc,,,,,,,,,
3446537,2001-03-03 14:51:40.300000+00:00,23.507,70.212,16.0,BHUJ2,BHUJ2,BHUJ2,4357814,ML,3.1,NDI,Southern India,earthquake,isc_3446537,isc,,,,,,,,,
3446539,2001-03-03 15:11:21.800000+00:00,23.32,70.365,33.2,BHUJ2,BHUJ2,BHUJ2,4357815,ML,2.8,NDI,Southern India,earthquake,isc_3446539,isc,,,,,,,,,
3446545,2001-03-03 15:30:08.980000+00:00,23.482,70.27,19.5,BHUJ2,BHUJ2,BHUJ2,4357818,ML,2.7,NDI,Southern India,earthquake,isc_3446545,isc,,,,,,,,,
3446551,2001-03-03 15:52:57.440000+00:00,23.303,70.163,37.8,BHUJ2,BHUJ2,BHUJ2,4357821,ML,2.2,BHUJ2,Southern India,earthquake,isc_3446551,isc,,,,,,,,,
3446553,2001-03-03 15:57:19.450000+00:00,23.454,70.378,30.7,BHUJ2,BHUJ2,BHUJ2,4357822,ML,2.1,BHUJ2,Southern India,earthquake,isc_3446553,isc,,,,,,,,,
3446571,2001-03-03 17:46:27.450000+00:00,23.493,70.461,28.7,BHUJ2,BHUJ2,BHUJ2,4357831,ML,2.9,NDI,Southern India,earthquake,isc_3446571,isc,,,,,,,,,
3446581,2001-03-03 18:14:26.970000+00:00,23.686,70.163,32.4,BHUJ2,BHUJ2,BHUJ2,4357836,ML,2.2,BHUJ2,Southern India,earthquake,isc_3446581,isc,,,,,,,,,
3446675,2001-03-03 23:22:12.410000+00:00,23.435,70.416,28.8,BHUJ2,BHUJ2,BHUJ2,4357884,ML,3.3,NDI,Southern India,earthquake,isc_3446675,isc,,,,,,,,,
3446695,2001-03-04 00:12:31.600000+00:00,23.427,70.38,29.9,BHUJ2,BHUJ2,BHUJ2,4357892,ML,2.2,BHUJ2,Southern India,earthquake,isc_3446695,isc,,,,,,,,,
3446693,2001-03-04 00:12:45.910000+00:00,23.394,70.383,29.6,BHUJ2,BHUJ2,BHUJ2,4357893,ML,2.1,BHUJ2,Southern India,earthquake,isc_3446693,isc,,,,,,,,,
3446701,2001-03-04 00:20:14.920000+00:00,23.508,70.083,20.5,BHUJ2,BHUJ2,BHUJ2,4357897,ML,2.0,BHUJ2,Southern India,earthquake,isc_3446701,isc,,,,,,,,,
3446731,2001-03-04 01:49:13.960000+00:00,23.453,70.407,26.2,BHUJ2,BHUJ2,BHUJ2,4357911,ML,2.1,BHUJ2,Southern India,earthquake,isc_3446731,isc,,,,,,,,,
3446733,2001-03-04 01:51:35.960000+00:00,23.369,70.352,29.0,BHUJ2,BHUJ2,BHUJ2,4357912,ML,2.1,BHUJ2,Southern India,earthquake,isc_3446733,isc,,,,,,,,,
3446763,2001-03-04 03:31:11.980000+00:00,23.464,70.413,27.3,BHUJ2,BHUJ2,BHUJ2,4357927,ML,2.2,BHUJ2,Southern India,earthquake,isc_3446763,isc,,,,,,,,,
3446767,2001-03-04 03:38:24.830000+00:00,23.438,70.405,30.3,BHUJ2,BHUJ2,BHUJ2,4357929,ML,2.2,BHUJ2,Southern India,earthquake,isc_3446767,isc,,,,,,,,,
3446779,2001-03-04 04:11:32.230000+00:00,23.451,70.39,28.1,BHUJ2,BHUJ2,BHUJ2,4357934,ML,2.2,BHUJ2,Southern India,earthquake,isc_3446779,isc,,,,,,,,,
3446801,2001-03-04 05:35:37.490000+00:00,23.402,70.404,29.0,BHUJ2,BHUJ2,BHUJ2,4357946,ML,2.1,BHUJ2,Southern India,earthquake,isc_3446801,isc,,,,,,,,,
3446813,2001-03-04 06:15:30.920000+00:00,23.398,70.371,33.2,BHUJ2,BHUJ2,BHUJ2,4357952,ML,2.1,BHUJ2,Southern India,earthquake,isc_3446813,isc,,,,,,,,,
3446821,2001-03-04 07:43:26.330000+00:00,23.411,70.409,25.4,BHUJ2,BHUJ2,BHUJ2,4357956,ML,2.0,BHUJ2,Southern India,earthquake,isc_3446821,isc,,,,,,,,,
1833234,2001-03-04 07:54:26.009000+00:00,23.0996,70.5695,15.7,ISC,ISC,ISC,4581442,MS,4.65,ISC,Southern India,earthquake,isc_1833234,isc,,,,,,,,,
3446834,2001-03-04 08:13:46.350000+00:00,23.133,70.523,17.1,BHUJ2,BHUJ2,BHUJ2,4357963,ML,3.5,NDI,Southern India,earthquake,isc_3446834,isc,,,,,,,,,
3446854,2001-03-04 09:21:05.750000+00:00,23.383,70.358,28.3,BHUJ2,BHUJ2,BHUJ2,4357973,ML,2.6,BHUJ2,Southern India,earthquake,isc_3446854,isc,,,,,,,,,
3446894,2001-03-04 11:32:11.480000+00:00,23.121,70.547,17.9,BHUJ2,BHUJ2,BHUJ2,4357993,MD,2.7,NDI,Southern India,earthquake,isc_3446894,isc,,,,,,,,,
3446898,2001-03-04 12:02:24.130000+00:00,23.377,70.283,34.6,BHUJ2,BHUJ2,BHUJ2,4357995,ML,2.4,BHUJ2,Southern India,earthquake,isc_3446898,isc,,,,,,,,,
3446912,2001-03-04 13:34:10.820000+00:00,23.432,70.172,31.9,BHUJ2,BHUJ2,BHUJ2,4358002,ML,2.1,BHUJ2,Southern India,earthquake,isc_3446912,isc,,,,,,,,,
3446920,2001-03-04 14:19:33+00:00,23.504,70.148,12.2,NDI,NDI,NDI,4494963,ML,3.3,NDI,Southern India,earthquake,isc_3446920,isc,,,,,,,,,
3446924,2001-03-04 14:27:59.230000+00:00,23.35,70.238,16.3,BHUJ2,BHUJ2,BHUJ2,4358009,MD,2.4,NDI,Southern India,earthquake,isc_3446924,isc,,,,,,,,,
3446934,2001-03-04 15:11:46.600000+00:00,23.452,70.762,15.0,NDI,NDI,NDI,4494965,ML,2.8,NDI,Southern India,earthquake,isc_3446934,isc,,,,,,,,,
3446942,2001-03-04 15:40:03.570000+00:00,23.306,70.304,11.3,BHUJ2,BHUJ2,BHUJ2,4358017,ML,2.2,BHUJ2,Southern India,earthquake,isc_3446942,isc,,,,,,,,,
3446960,2001-03-04 16:45:52.150000+00:00,23.385,70.218,28.7,BHUJ2,BHUJ2,BHUJ2,4358026,ML,2.2,BHUJ2,Southern India,earthquake,isc_3446960,isc,,,,,,,,,
3446966,2001-03-04 17:16:28.400000+00:00,23.505,70.16,21.1,BHUJ2,BHUJ2,BHUJ2,4358029,ML,3.2,NDI,Southern India,earthquake,isc_3446966,isc,,,,,,,,,
3446988,2001-03-04 18:22:59.610000+00:00,23.446,70.4,25.3,BHUJ2,BHUJ2,BHUJ2,4358041,ML,2.2,BHUJ2,Southern India,earthquake,isc_3446988,isc,,,,,,,,,
3446996,2001-03-04 18:42:55.290000+00:00,23.48,70.451,26.2,BHUJ2,BHUJ2,BHUJ2,4358044,ML,2.0,BHUJ2,Southern India,earthquake,isc_3446996,isc,,,,,,,,,
3447000,2001-03-04 18:45:56.910000+00:00,23.379,70.2,33.0,BHUJ2,BHUJ2,BHUJ2,4358046,ML,2.1,BHUJ2,Southern India,earthquake,isc_3447000,isc,,,,,,,,,
3447002,2001-03-04 18:55:40.070000+00:00,23.477,70.37,29.6,BHUJ2,BHUJ2,BHUJ2,4358047,ML,2.3,BHUJ2,Southern India,earthquake,isc_3447002,isc,,,,,,,,,
3447018,2001-03-04 19:45:37.800000+00:00,23.495,70.371,27.8,BHUJ2,BHUJ2,BHUJ2,4358055,ML,2.1,BHUJ2,Southern India,earthquake,isc_3447018,isc,,,,,,,,,
3447032,2001-03-04 20:20:04.300000+00:00,23.406,70.412,25.5,BHUJ2,BHUJ2,BHUJ2,4358062,ML,2.2,BHUJ2,Southern India,earthquake,isc_3447032,isc,,,,,,,,,
3447192,2001-03-05 04:29:18.620000+00:00,23.367,70.351,33.9,BHUJ2,BHUJ2,BHUJ2,4358142,ML,2.1,BHUJ2,Southern India,earthquake,isc_3447192,isc,,,,,,,,,
3447194,2001-03-05 04:56:22.100000+00:00,23.914,70.773,10.0,NDI,NDI,NDI,4494972,ML,2.8,NDI,Southern India,earthquake,isc_3447194,isc,,,,,,,,,
3447226,2001-03-05 06:29:51.500000+00:00,23.853,70.373,41.1,NDI,NDI,NDI,4494973,ML,2.9,NDI,Southern India,earthquake,isc_3447226,isc,,,,,,,,,
3447312,2001-03-05 12:55:23.190000+00:00,23.346,70.208,37.5,BHUJ2,BHUJ2,BHUJ2,4358202,ML,3.5,NDI,Southern India,earthquake,isc_3447312,isc,,,,,,,,,
3447338,2001-03-05 15:08:10.400000+00:00,23.503,70.98,38.7,NDI,NDI,NDI,4494978,ML,3.2,NDI,Southern India,earthquake,isc_3447338,isc,,,,,,,,,
3447418,2001-03-05 22:25:54.280000+00:00,23.425,70.151,33.0,BHUJ2,BHUJ2,BHUJ2,4358255,ML,2.0,BHUJ2,Southern India,earthquake,isc_3447418,isc,,,,,,,,,
3447442,2001-03-05 23:46:00.620000+00:00,23.497,70.142,33.8,BHUJ2,BHUJ2,BHUJ2,4358267,ML,2.2,BHUJ2,Southern India,earthquake,isc_3447442,isc,,,,,,,,,
3447448,2001-03-06 00:02:37.150000+00:00,23.53,70.317,20.8,BHUJ2,BHUJ2,BHUJ2,4358270,ML,2.0,BHUJ2,Southern India,earthquake,isc_3447448,isc,,,,,,,,,
3447496,2001-03-06 05:00:04.200000+00:00,23.46,70.166,29.0,BHUJ2,BHUJ2,BHUJ2,4358294,ML,2.1,BHUJ2,Southern India,earthquake,isc_3447496,isc,,,,,,,,,
3625275,2001-03-06 07:31:42.500000+00:00,23.757,70.074,15.0,NDI,NDI,NDI,4494991,ML,2.7,NDI,Southern India,earthquake,isc_3625275,isc,,,,,,,,,
3625282,2001-03-06 17:23:23.700000+00:00,23.727,70.331,15.0,NDI,NDI,NDI,4494996,ML,3.2,NDI,Southern India,earthquake,isc_3625282,isc,,,,,,,,,
3625288,2001-03-06 20:27:55.300000+00:00,23.317,70.427,15.0,NDI,NDI,NDI,4494999,ML,2.9,NDI,Southern India,earthquake,isc_3625288,isc,,,,,,,,,
3625292,2001-03-07 01:34:16.400000+00:00,23.384,70.214,18.1,NDI,NDI,NDI,4495001,ML,3.6,NDI,Southern India,earthquake,isc_3625292,isc,,,,,,,,,
3625296,2001-03-07 06:04:32.900000+00:00,22.671,70.436,41.0,NDI,NDI,NDI,4495004,ML,3.2,NDI,Southern India,earthquake,isc_3625296,isc,,,,,,,,,
3625299,2001-03-07 09:40:14.400000+00:00,23.594,70.42,15.0,NDI,NDI,NDI,4495006,ML,2.9,NDI,Southern India,earthquake,isc_3625299,isc,,,,,,,,,
3625303,2001-03-07 13:11:25.500000+00:00,22.723,70.586,40.8,NDI,NDI,NDI,4495008,ML,2.9,NDI,Southern India,earthquake,isc_3625303,isc,,,,,,,,,
3625305,2001-03-07 19:52:14.900000+00:00,23.343,70.04,15.0,NDI,NDI,NDI,4495009,ML,3.2,NDI,Southern India,earthquake,isc_3625305,isc,,,,,,,,,
3625307,2001-03-07 20:28:04.800000+00:00,23.108,70.594,15.0,NDI,NDI,NDI,4495010,ML,3.1,NDI,Southern India,earthquake,isc_3625307,isc,,,,,,,,,
3625309,2001-03-07 21:23:38.600000+00:00,23.064,70.182,10.0,NDI,NDI,NDI,4495011,ML,3.4,NDI,Southern India,earthquake,isc_3625309,isc,,,,,,,,,
1833311,2001-03-08 02:56:19.558000+00:00,23.4631,70.2279,8.3,ISC,ISC,ISC,4581897,mb,4.12,ISC,Southern India,earthquake,isc_1833311,isc,,,,,,,,,
3625326,2001-03-08 09:48:49.100000+00:00,23.578,70.289,15.0,NDI,NDI,NDI,4495024,ML,3.1,NDI,Southern India,earthquake,isc_3625326,isc,,,,,,,,,
3625332,2001-03-08 10:32:02.400000+00:00,23.375,70.122,15.0,NDI,NDI,NDI,4495027,ML,3.3,NDI,Southern India,earthquake,isc_3625332,isc,,,,,,,,,
3625343,2001-03-09 03:05:05.600000+00:00,23.382,70.341,22.6,NDI,NDI,NDI,4495036,ML,3.5,NDI,Southern India,earthquake,isc_3625343,isc,,,,,,,,,
3625345,2001-03-09 05:01:19.900000+00:00,23.722,70.01,15.0,NDI,NDI,NDI,4495037,ML,3.3,NDI,Southern India,earthquake,isc_3625345,isc,,,,,,,,,
3625347,2001-03-09 10:36:54.800000+00:00,23.204,70.847,39.0,NDI,NDI,NDI,4495038,ML,3.1,NDI,Southern India,earthquake,isc_3625347,isc,,,,,,,,,
2937937,2001-03-09 12:40:55.990000+00:00,23.6065,70.1408,15.0,ISC,ISC,ISC,4582029,mb,3.93,ISC,Southern India,earthquake,isc_2937937,isc,,,,,,,,,
2937949,2001-03-09 17:28:53.012000+00:00,23.3487,70.6218,15.0,ISC,ISC,ISC,4582041,mb,3.76,ISC,Southern India,earthquake,isc_2937949,isc,,,,,,,,,
3625354,2001-03-10 03:22:30.400000+00:00,23.653,70.302,15.0,NDI,NDI,NDI,4495046,ML,2.9,NDI,Southern India,earthquake,isc_3625354,isc,,,,,,,,,
