latitude,longitude,pga_475_overall,pga_2475_overall,pga_475_bg
22.300000000000004,68.19999999999999,0.07544496478530885,0.15031894065627047,0.005667478354357923
22.300000000000004,68.29999999999998,0.0781043948549612,0.15456067060454412,0.006131831116955851
22.300000000000004,68.39999999999998,0.07985808965291835,0.15716765544375372,0.006495776562161156
22.300000000000004,68.49999999999997,0.080955826596851,0.1585265029922848,0.006787764378778651
22.300000000000004,68.59999999999997,0.08166727089387606,0.1591563725529843,0.0070320230832248655
22.300000000000004,68.69999999999996,0.08241528606795603,0.16003950835050418,0.0072410130300248655
22.300000000000004,68.79999999999995,0.08295142191295102,0.16051954949460498,0.00742546498329466
22.300000000000004,68.89999999999995,0.08330231462278999,0.1606467477442406,0.007588811436796139
22.300000000000004,68.99999999999994,0.08377119233483528,0.16118176877555135,0.007731619942505087
22.300000000000004,69.09999999999994,0.08407619551984481,0.16139919573310468,0.007855407021546768
22.300000000000004,69.19999999999993,0.08422917383685666,0.16131512022083302,0.007963757401153654
22.300000000000004,69.29999999999993,0.0845257803199734,0.16167301107065105,0.008057513452704222
22.300000000000004,69.39999999999992,0.08469135705649168,0.16175551256846715,0.008138856779132878
22.300000000000004,69.49999999999991,0.08473610841385007,0.16157513690857692,0.008208882885864091
22.300000000000004,69.59999999999991,0.08494760099065304,0.1618658703911857,0.00826738266827276
22.300000000000004,69.6999999999999,0.08504779795822771,0.16190717340124214,0.008315096777679425
22.300000000000004,69.7999999999999,0.08503712802930519,0.1617017224929599,0.008351358884025174
22.300000000000004,69.89999999999989,0.08519060247832982,0.16197130706544619,0.008374108868314585
22.300000000000004,69.99999999999989,0.08522255839226069,0.161988493928222,0.008382391694431954
22.300000000000004,70.09999999999988,0.08512390530792717,0.16174661503283452,0.008374105081104366
22.300000000000004,70.19999999999987,0.08516191521438868,0.16195863437767172,0.008346154029193285
22.300000000000004,70.29999999999987,0.08504643490850447,0.16189070225273083,0.008297013166466255
22.300000000000004,70.39999999999986,0.0847644644443743,0.16152799837454923,0.008224456941437473
22.300000000000004,70.49999999999986,0.08458466192420659,0.16158036253557412,0.00812568882515764
22.300000000000004,70.59999999999985,0.08421444866627557,0.16130312268099198,0.007999699349214696
22.300000000000004,70.69999999999985,0.0836384591335993,0.16066777658563391,0.007844757381964567
22.300000000000004,70.79999999999984,0.08312580780798345,0.16037360733258246,0.00765736286264938
22.300000000000004,70.89999999999984,0.08235478903153644,0.15961245799878743,0.007431551307375066
22.300000000000004,70.99999999999983,0.08124799207887133,0.1582280812121186,0.007162499353124384
22.300000000000004,71.09999999999982,0.07994010604648304,0.15665693752532883,0.0068325060663600445
22.300000000000004,71.19999999999982,0.07775213465462259,0.15338309790820925,0.00641468365293456
22.300000000000004,71.29999999999981,0.07383281193410712,0.14654551291792706,0.005890618763739361
22.300000000000004,71.3999999999998,0.06668484352200103,0.13272347761813838,0.0052973478383396815
22.300000000000004,71.4999999999998,0.05492105386602256,0.10776010953256228,0.004713960314704868
